TimeStamp,Value
1/04/2006 06:42:00,99.98392
1/04/2006 06:43:00,99.98438
1/04/2006 06:44:00,99.99104
1/04/2006 06:45:00,99.97586
1/04/2006 06:46:00,99.97906
1/04/2006 06:47:00,99.99615
1/04/2006 06:48:00,100.0061
1/04/2006 06:49:00,99.98073
1/04/2006 06:50:00,99.94614
1/04/2006 06:51:00,99.94326
1/04/2006 06:52:00,99.96503
1/04/2006 06:53:00,99.97266
1/04/2006 06:54:00,99.97803
1/04/2006 06:55:00,99.98047
1/04/2006 06:56:00,99.98047
1/04/2006 06:57:00,99.96049
1/04/2006 06:58:00,99.95895
1/04/2006 06:59:00,99.96958
1/04/2006 07:00:00,99.97726
1/04/2006 07:01:00,99.98047
1/04/2006 07:02:00,99.97624
1/04/2006 07:03:00,99.97675
1/04/2006 07:04:00,99.98643
1/04/2006 07:05:00,99.99603
1/04/2006 07:06:00,99.987
1/04/2006 07:07:00,99.9619
1/04/2006 07:08:00,99.95267
1/04/2006 07:09:00,99.96702
1/04/2006 07:10:00,99.99168
1/04/2006 07:11:00,100.0017
1/04/2006 07:12:00,99.99808
1/04/2006 07:13:00,99.99795
1/04/2006 07:14:00,99.9724
1/04/2006 07:15:00,99.94807
1/04/2006 07:16:00,99.93456
1/04/2006 07:17:00,99.95684
1/04/2006 07:18:00,99.97894
1/04/2006 07:19:00,99.97407
1/04/2006 07:20:00,99.99615
1/04/2006 07:21:00,99.98617
1/04/2006 07:22:00,99.99551
1/04/2006 07:23:00,100.0063
1/04/2006 07:24:00,99.99366
1/04/2006 07:25:00,99.95908
1/04/2006 07:26:00,99.93199
1/04/2006 07:27:00,99.94992
1/04/2006 07:28:00,99.9836
1/04/2006 07:29:00,100.0078
1/04/2006 07:30:00,100.0072
1/04/2006 07:31:00,99.9977
1/04/2006 07:32:00,99.96407
1/04/2006 07:33:00,99.94922
1/04/2006 07:34:00,99.94973
1/04/2006 07:35:00,99.98047
1/04/2006 07:36:00,99.98047
1/04/2006 07:37:00,99.99936
1/04/2006 07:38:00,99.98515
1/04/2006 07:39:00,100.0063
1/04/2006 07:40:00,100.0078
1/04/2006 07:41:00,100.0078
1/04/2006 07:42:00,99.99398
1/04/2006 07:43:00,99.982
1/04/2006 07:44:00,99.99046
1/04/2006 07:45:00,99.98239
1/04/2006 07:46:00,99.99648
1/04/2006 07:47:00,99.99372
1/04/2006 07:48:00,99.98296
1/04/2006 07:49:00,99.98347
1/04/2006 07:50:00,99.98438
1/04/2006 07:51:00,99.98149
1/04/2006 07:52:00,99.96356
1/04/2006 07:53:00,99.95152
1/04/2006 07:54:00,99.97073
1/04/2006 07:55:00,99.98047
1/04/2006 07:56:00,99.9984
1/04/2006 07:57:00,99.99783
1/04/2006 07:58:00,99.98489
1/04/2006 07:59:00,99.96152
1/04/2006 08:00:00,99.94231
1/04/2006 08:01:00,99.94422
1/04/2006 08:02:00,99.93398
1/04/2006 08:03:00,99.93667
1/04/2006 08:04:00,99.95741
1/04/2006 08:05:00,99.9569
1/04/2006 08:06:00,99.96651
1/04/2006 08:07:00,99.97509
1/04/2006 08:08:00,99.97739
1/04/2006 08:09:00,99.99564
1/04/2006 08:10:00,100.0083
1/04/2006 08:11:00,100.0083
1/04/2006 08:12:00,99.99219
1/04/2006 08:13:00,99.98777
1/04/2006 08:14:00,99.99033
1/04/2006 08:15:00,99.9984
1/04/2006 08:16:00,99.98943
1/04/2006 08:17:00,100.0139
1/04/2006 08:18:00,100.0135
1/04/2006 08:19:00,99.97176
1/04/2006 08:20:00,99.95332
1/04/2006 08:21:00,99.97541
1/04/2006 08:22:00,100.0141
1/04/2006 08:23:00,100.0426
1/04/2006 08:24:00,100.0634
1/04/2006 08:25:00,100.0324
1/04/2006 08:26:00,100.0178
1/04/2006 08:27:00,100.0093
1/04/2006 08:28:00,100.0213
1/04/2006 08:29:00,100.0336
1/04/2006 08:30:00,100.0202
1/04/2006 08:31:00,100.0268
1/04/2006 08:32:00,100.0199
1/04/2006 08:33:00,100.0262
1/04/2006 08:34:00,99.99264
1/04/2006 08:35:00,100.0195
1/04/2006 08:36:00,100.0464
1/04/2006 08:37:00,100.0091
1/04/2006 08:38:00,100.0261
1/04/2006 08:39:00,100.0202
1/04/2006 08:40:00,100.009
1/04/2006 08:41:00,100.0078
1/04/2006 08:42:00,100.0248
1/04/2006 08:43:00,100.0273
1/04/2006 08:44:00,100.011
1/04/2006 08:45:00,99.995
1/04/2006 08:46:00,100.0142
1/04/2006 08:47:00,100.0103
1/04/2006 08:48:00,100.0018
1/04/2006 08:49:00,99.99411
1/04/2006 08:50:00,99.99219
1/04/2006 08:51:00,99.99783
1/04/2006 08:52:00,100.0055
1/04/2006 08:53:00,100.0078
1/04/2006 08:54:00,100.0078
1/04/2006 08:55:00,100.0255
1/04/2006 08:56:00,100.0206
1/04/2006 08:57:00,99.98802
1/04/2006 08:58:00,99.97266
1/04/2006 08:59:00,99.97938
1/04/2006 09:00:00,99.99962
1/04/2006 09:01:00,99.98213
1/04/2006 09:02:00,99.97137
1/04/2006 09:03:00,99.98438
1/04/2006 09:04:00,99.97861
1/04/2006 09:05:00,99.97637
1/04/2006 09:06:00,99.98047
1/04/2006 09:07:00,99.98047
1/04/2006 09:08:00,99.98879
1/04/2006 09:09:00,100.0144
1/04/2006 09:10:00,100.0352
1/04/2006 09:11:00,100.0352
1/04/2006 09:12:00,100.0197
1/04/2006 09:13:00,99.98949
1/04/2006 09:14:00,99.98438
1/04/2006 09:15:00,99.99776
1/04/2006 09:16:00,100.032
1/04/2006 09:17:00,100.043
1/04/2006 09:18:00,100.044
1/04/2006 09:19:00,100.0382
1/04/2006 09:20:00,100.001
1/04/2006 09:21:00,99.96817
1/04/2006 09:22:00,99.98124
1/04/2006 09:23:00,99.98719
1/04/2006 09:24:00,100.0013
1/04/2006 09:25:00,100.0118
1/04/2006 09:26:00,100.0285
1/04/2006 09:27:00,99.98707
1/04/2006 09:28:00,100.0078
1/04/2006 09:29:00,100.0056
1/04/2006 09:30:00,99.98175
1/04/2006 09:31:00,100.001
1/04/2006 09:32:00,100.0195
1/04/2006 09:33:00,100.0193
1/04/2006 09:34:00,100.0078
1/04/2006 09:35:00,100.0193
1/04/2006 09:36:00,100.0195
1/04/2006 09:37:00,100.001
1/04/2006 09:38:00,100.0109
1/04/2006 09:39:00,100.0081
1/04/2006 09:40:00,100.0078
1/04/2006 09:41:00,99.98707
1/04/2006 09:42:00,99.98438
1/04/2006 09:43:00,100.0044
1/04/2006 09:44:00,100.0176
1/04/2006 09:45:00,100.0387
1/04/2006 09:46:00,100.0241
1/04/2006 09:47:00,100.0103
1/04/2006 09:48:00,100.0078
1/04/2006 09:49:00,100.0343
1/04/2006 09:50:00,100.0257
1/04/2006 09:51:00,100.0252
1/04/2006 09:52:00,100.0219
1/04/2006 09:53:00,100.0248
1/04/2006 09:54:00,100.0147
1/04/2006 09:55:00,100.02
1/04/2006 09:56:00,100.0013
1/04/2006 09:57:00,99.98207
1/04/2006 09:58:00,99.98719
1/04/2006 09:59:00,100.0031
1/04/2006 10:00:00,100.0096
1/04/2006 10:01:00,99.99962
1/04/2006 10:02:00,99.98623
1/04/2006 10:03:00,99.9651
1/04/2006 10:04:00,99.94922
1/04/2006 10:05:00,99.95998
1/04/2006 10:06:00,99.98822
1/04/2006 10:07:00,100.0128
1/04/2006 10:08:00,100.0147
1/04/2006 10:09:00,100.0047
1/04/2006 10:10:00,99.98675
1/04/2006 10:11:00,99.96484
1/04/2006 10:12:00,99.97964
1/04/2006 10:13:00,100.0091
1/04/2006 10:14:00,100.019
1/04/2006 10:15:00,100.0352
1/04/2006 10:16:00,100.0232
1/04/2006 10:17:00,99.99219
1/04/2006 10:18:00,99.99411
1/04/2006 10:19:00,100.0027
1/04/2006 10:20:00,100.0109
1/04/2006 10:21:00,100.0086
1/04/2006 10:22:00,100.011
1/04/2006 10:23:00,100.0065
1/04/2006 10:24:00,100.0012
1/04/2006 10:25:00,100.0083
1/04/2006 10:26:00,100.0135
1/04/2006 10:27:00,99.75547
1/04/2006 10:28:00,92.75661
1/04/2006 10:29:00,85.37656
1/04/2006 10:30:00,79.68063
1/04/2006 10:31:00,73.98717
1/04/2006 10:32:00,67.76414
1/04/2006 10:33:00,62.32368
1/04/2006 10:34:00,57.44469
1/04/2006 10:35:00,53.08709
1/04/2006 10:36:00,49.15755
1/04/2006 10:37:00,45.55859
1/04/2006 10:38:00,42.29113
1/04/2006 10:39:00,39.30371
1/04/2006 10:40:00,36.55204
1/04/2006 10:41:00,34.01765
1/04/2006 10:42:00,31.69922
1/04/2006 10:43:00,29.56277
1/04/2006 10:44:00,27.59525
1/04/2006 10:45:00,25.71449
1/04/2006 10:46:00,23.90945
1/04/2006 10:47:00,22.16797
1/04/2006 10:48:00,20.53703
1/04/2006 10:49:00,18.99588
1/04/2006 10:50:00,17.56982
1/04/2006 10:51:00,16.22891
1/04/2006 10:52:00,14.96191
1/04/2006 10:53:00,13.77612
1/04/2006 10:54:00,12.66406
1/04/2006 10:55:00,11.54504
1/04/2006 10:56:00,10.45868
1/04/2006 10:57:00,9.451075
1/04/2006 10:58:00,8.53125
1/04/2006 10:59:00,7.692383
1/04/2006 11:00:00,6.92099
1/04/2006 11:01:00,6.219573
1/04/2006 11:02:00,5.581263
1/04/2006 11:03:00,5.004547
1/04/2006 11:04:00,4.471056
1/04/2006 11:05:00,3.992059
1/04/2006 11:06:00,3.557313
1/04/2006 11:07:00,3.168737
1/04/2006 11:08:00,2.825948
1/04/2006 11:09:00,2.515497
1/04/2006 11:10:00,2.238217
1/04/2006 11:11:00,1.996542
1/04/2006 11:12:00,1.782531
1/04/2006 11:13:00,1.593238
1/04/2006 11:14:00,1.430392
1/04/2006 11:15:00,1.286309
1/04/2006 11:16:00,1.159132
1/04/2006 11:17:00,1.045658
1/04/2006 11:18:00,0.9446081
1/04/2006 11:19:00,0.8595671
1/04/2006 11:20:00,0.7836834
1/04/2006 11:21:00,0.7175974
1/04/2006 11:22:00,0.6590676
1/04/2006 11:23:00,0.6052766
1/04/2006 11:24:00,0.5528305
1/04/2006 11:25:00,0.5041624
1/04/2006 11:26:00,0.4568391
1/04/2006 11:27:00,0.408043
1/04/2006 11:28:00,0.3554047
1/04/2006 11:29:00,0.2739498
1/04/2006 11:30:00,0.1413934
1/04/2006 11:31:00,0.0268955
1/04/2006 11:32:00,0.1171875
1/04/2006 11:33:00,0.1171875
1/04/2006 11:34:00,0.1171875
1/04/2006 11:35:00,0.1171875
1/04/2006 11:36:00,0.1171875
1/04/2006 11:37:00,0.1171875
1/04/2006 11:38:00,0.1171875
1/04/2006 11:39:00,0.1171875
1/04/2006 11:40:00,0.1171875
1/04/2006 11:41:00,0.1171875
1/04/2006 11:42:00,0.1171875
1/04/2006 11:43:00,0.1171875
1/04/2006 11:44:00,0.1171875
1/04/2006 11:45:00,0.1171875
1/04/2006 11:46:00,0.1171875
1/04/2006 11:47:00,0.1171875
1/04/2006 11:48:00,0.1171875
1/04/2006 11:49:00,0.1171875
1/04/2006 11:50:00,0.1171875
1/04/2006 11:51:00,0.1171875
1/04/2006 11:52:00,0.1171875
1/04/2006 11:53:00,0.1171875
1/04/2006 11:54:00,0.1171875
1/04/2006 11:55:00,0.1171875
1/04/2006 11:56:00,0.1171875
1/04/2006 11:57:00,0.1171875
1/04/2006 11:58:00,0.1171875
1/04/2006 11:59:00,0.1171875
1/04/2006 12:01:00,0.1171875
1/04/2006 12:02:00,0.1171875
1/04/2006 12:03:00,0.1171875
1/04/2006 12:04:00,0.1171875
1/04/2006 12:05:00,0.1171875
1/04/2006 12:06:00,0.1171875
1/04/2006 12:07:00,0.1171875
1/04/2006 12:08:00,0.1171875
1/04/2006 12:09:00,0.1171875
1/04/2006 12:10:00,0.1171875
1/04/2006 12:11:00,0.1171875
1/04/2006 12:12:00,0.1171875
1/04/2006 12:13:00,0.1171875
1/04/2006 12:14:00,0.1171875
1/04/2006 12:15:00,0.1171875
1/04/2006 12:16:00,0.1171875
1/04/2006 12:17:00,0.1171875
1/04/2006 12:18:00,0.1171875
1/04/2006 12:19:00,0.1171875
1/04/2006 12:20:00,0.1171875
1/04/2006 12:21:00,0.1171875
1/04/2006 12:22:00,0.1171875
1/04/2006 12:23:00,0.1171875
1/04/2006 12:24:00,0.1171875
1/04/2006 12:25:00,0.1171875
1/04/2006 12:26:00,0.1171875
1/04/2006 12:27:00,0.1171875
1/04/2006 12:28:00,0.1171875
1/04/2006 12:29:00,0.1171875
1/04/2006 12:30:00,0.1171875
1/04/2006 12:31:00,0.1171875
1/04/2006 12:32:00,0.1171875
1/04/2006 12:33:00,0.1171875
1/04/2006 12:34:00,0.1171875
1/04/2006 12:35:00,0.1171875
1/04/2006 12:36:00,0.1171875
1/04/2006 12:37:00,0.1171875
1/04/2006 12:38:00,0.1171875
1/04/2006 12:39:00,0.1171875
1/04/2006 12:40:00,0.1171875
1/04/2006 12:41:00,0.1171875
1/04/2006 12:42:00,0.1171875
1/04/2006 12:43:00,0.1171875
1/04/2006 12:44:00,0.1171875
1/04/2006 12:45:00,0.1171875
1/04/2006 12:46:00,0.1171875
1/04/2006 12:47:00,0.1171875
1/04/2006 12:48:00,0.1171875
1/04/2006 12:49:00,0.1171875
1/04/2006 12:50:00,0.1171875
1/04/2006 12:51:00,0.1171875
1/04/2006 12:52:00,0.1171875
1/04/2006 12:53:00,0.1171875
1/04/2006 12:54:00,0.1171875
1/04/2006 12:55:00,0.1171875
1/04/2006 12:56:00,0.1171875
1/04/2006 12:57:00,0.1171875
1/04/2006 12:58:00,0.1171875
1/04/2006 12:59:00,0.1171875
1/04/2006 13:00:00,0.1171875
1/04/2006 13:01:00,0.1171875
1/04/2006 13:02:00,0.1171875
1/04/2006 13:03:00,0.1171875
1/04/2006 13:04:00,0.1171875
1/04/2006 13:05:00,0.1171875
1/04/2006 13:06:00,0.1171875
1/04/2006 13:07:00,0.1171875
1/04/2006 13:08:00,0.1171875
1/04/2006 13:09:00,0.1171875
1/04/2006 13:10:00,0.1171875
1/04/2006 13:11:00,0.1171875
1/04/2006 13:12:00,0.1171875
1/04/2006 13:13:00,0.1171875
1/04/2006 13:14:00,0.1171875
1/04/2006 13:15:00,0.1171875
1/04/2006 13:16:00,0.1171875
1/04/2006 13:17:00,0.1171875
1/04/2006 13:18:00,0.1171875
1/04/2006 13:19:00,0.1171875
1/04/2006 13:20:00,0.1171875
1/04/2006 13:21:00,0.1171875
1/04/2006 13:22:00,0.1171875
1/04/2006 13:23:00,0.1171875
1/04/2006 13:24:00,0.1171875
1/04/2006 13:25:00,0.1171875
1/04/2006 13:26:00,0.1171875
1/04/2006 13:27:00,0.1171875
1/04/2006 13:28:00,0.1171875
1/04/2006 13:29:00,0.1171875
1/04/2006 13:30:00,0.1171875
1/04/2006 13:31:00,0.1171875
1/04/2006 13:32:00,0.1171875
1/04/2006 13:33:00,0.1171875
1/04/2006 13:34:00,0.1171875
1/04/2006 13:35:00,0.1171875
1/04/2006 13:36:00,0.1171875
1/04/2006 13:37:00,0.1171875
1/04/2006 13:38:00,0.1171875
1/04/2006 13:39:00,0.1171875
1/04/2006 13:40:00,0.1171875
1/04/2006 13:41:00,0.1171875
1/04/2006 13:42:00,0.1171875
1/04/2006 13:43:00,0.1171875
1/04/2006 13:44:00,0.1171875
1/04/2006 13:45:00,0.1171875
1/04/2006 13:46:00,0.1171875
1/04/2006 13:47:00,0.1171875
1/04/2006 13:48:00,0.1171875
1/04/2006 13:49:00,0.1171875
1/04/2006 13:50:00,0.1171875
1/04/2006 13:51:00,0.1171875
1/04/2006 13:52:00,0.1171875
1/04/2006 13:53:00,0.1171875
1/04/2006 13:54:00,0.1171875
1/04/2006 13:55:00,0.1171875
1/04/2006 13:56:00,0.1171875
1/04/2006 13:57:00,0.1171875
1/04/2006 13:58:00,0.1171875
1/04/2006 13:59:00,0.1171875
1/04/2006 14:00:00,0.1171875
1/04/2006 14:01:00,0.1171875
1/04/2006 14:02:00,0.1171875
1/04/2006 14:03:00,0.1171875
1/04/2006 14:04:00,0.1171875
1/04/2006 14:05:00,0.1171875
1/04/2006 14:06:00,0.1171875
1/04/2006 14:07:00,0.1171875
1/04/2006 14:08:00,0.1171875
1/04/2006 14:09:00,0.1171875
1/04/2006 14:10:00,0.1171875
1/04/2006 14:11:00,0.1171875
1/04/2006 14:12:00,0.1171875
1/04/2006 14:13:00,0.1171875
1/04/2006 14:14:00,0.1171875
1/04/2006 14:15:00,0.1171875
1/04/2006 14:16:00,0.1171875
1/04/2006 14:17:00,0.1171875
1/04/2006 14:18:00,0.1171875
1/04/2006 14:19:00,0.1171875
1/04/2006 14:20:00,0.1171875
1/04/2006 14:21:00,0.1171875
1/04/2006 14:22:00,0.1171875
1/04/2006 14:23:00,0.1171875
1/04/2006 14:24:00,0.1171875
1/04/2006 14:25:00,0.1171875
1/04/2006 14:26:00,0.1171875
1/04/2006 14:27:00,0.1171875
1/04/2006 14:28:00,0.1171875
1/04/2006 14:29:00,0.1171875
1/04/2006 14:30:00,0.1171875
1/04/2006 14:31:00,0.1171875
1/04/2006 14:32:00,0.1171875
1/04/2006 14:33:00,0.1171875
1/04/2006 14:34:00,0.1171875
1/04/2006 14:35:00,0.1171875
1/04/2006 14:36:00,0.1171875
1/04/2006 14:37:00,0.1171875
1/04/2006 14:38:00,0.1171875
1/04/2006 14:39:00,0.1171875
1/04/2006 14:40:00,0.1171875
1/04/2006 14:41:00,0.1171875
1/04/2006 14:42:00,0.1171875
1/04/2006 14:43:00,0.1171875
1/04/2006 14:44:00,0.1171875
1/04/2006 14:45:00,0.1171875
1/04/2006 14:46:00,0.1171875
1/04/2006 14:47:00,0.1171875
1/04/2006 14:48:00,0.1171875
1/04/2006 14:49:00,0.1171875
1/04/2006 14:50:00,0.1171875
1/04/2006 14:51:00,0.1171875
1/04/2006 14:52:00,0.1171875
1/04/2006 14:53:00,0.1171875
1/04/2006 14:54:00,0.1171875
1/04/2006 14:55:00,0.1171875
1/04/2006 14:56:00,0.1171875
1/04/2006 14:57:00,0.1171875
1/04/2006 14:58:00,0.1171875
1/04/2006 14:59:00,0.1171875
1/04/2006 15:00:00,0.1171875
1/04/2006 15:01:00,0.1171875
1/04/2006 15:02:00,0.1171875
1/04/2006 15:03:00,0.1171875
1/04/2006 15:04:00,0.1171875
1/04/2006 15:05:00,0.1171875
1/04/2006 15:06:00,0.1171875
1/04/2006 15:07:00,0.1171875
1/04/2006 15:08:00,0.1171875
1/04/2006 15:09:00,0.1171875
1/04/2006 15:10:00,0.1171875
1/04/2006 15:11:00,0.1171875
1/04/2006 15:12:00,0.1171875
1/04/2006 15:13:00,0.1171875
1/04/2006 15:14:00,0.1171875
1/04/2006 15:15:00,0.1171875
1/04/2006 15:16:00,0.1171875
1/04/2006 15:17:00,0.1171875
1/04/2006 15:18:00,0.1171875
1/04/2006 15:19:00,0.1171875
1/04/2006 15:20:00,0.1171875
1/04/2006 15:21:00,0.1171875
1/04/2006 15:22:00,0.1171875
1/04/2006 15:23:00,0.1171875
1/04/2006 15:24:00,0.1171875
1/04/2006 15:25:00,0.1171875
1/04/2006 15:26:00,0.1171875
1/04/2006 15:27:00,0.1171875
1/04/2006 15:28:00,0.1171875
1/04/2006 15:29:00,0.1171875
1/04/2006 15:30:00,0.1171875
1/04/2006 15:31:00,0.1171875
1/04/2006 15:32:00,0.1171875
1/04/2006 15:33:00,0.1171875
1/04/2006 15:34:00,0.1171875
1/04/2006 15:35:00,0.1171875
1/04/2006 15:36:00,0.1171875
1/04/2006 15:37:00,0.1171875
1/04/2006 15:38:00,0.1171875
1/04/2006 15:39:00,0.1171875
1/04/2006 15:40:00,0.1171875
1/04/2006 15:41:00,0.1171875
1/04/2006 15:42:00,0.1171875
1/04/2006 15:43:00,0.1171875
1/04/2006 15:44:00,0.1171875
1/04/2006 15:45:00,0.1171875
1/04/2006 15:46:00,0.1171875
1/04/2006 15:47:00,0.1171875
1/04/2006 15:48:00,0.1171875
1/04/2006 15:49:00,0.1171875
1/04/2006 15:50:00,0.1171875
1/04/2006 15:51:00,0.1171875
1/04/2006 15:52:00,0.1171875
1/04/2006 15:53:00,0.1171875
1/04/2006 15:54:00,0.1171875
1/04/2006 15:55:00,0.1171875
1/04/2006 15:56:00,0.1171875
1/04/2006 15:57:00,0.1171875
1/04/2006 15:58:00,0.1171875
1/04/2006 15:59:00,0.1171875
1/04/2006 16:00:00,0.1171875
1/04/2006 16:01:00,0.1171875
1/04/2006 16:02:00,0.1171875
1/04/2006 16:03:00,0.1171875
1/04/2006 16:04:00,0.1171875
1/04/2006 16:05:00,0.1171875
1/04/2006 16:06:00,0.1171875
1/04/2006 16:07:00,0.1171875
1/04/2006 16:08:00,0.1171875
1/04/2006 16:09:00,0.1171875
1/04/2006 16:10:00,0.1171875
1/04/2006 16:11:00,0.1171875
1/04/2006 16:12:00,0.1171875
1/04/2006 16:13:00,0.1171875
1/04/2006 16:14:00,0.1171875
1/04/2006 16:15:00,0.1171875
1/04/2006 16:16:00,0.1171875
1/04/2006 16:17:00,0.1171875
1/04/2006 16:18:00,0.1171875
1/04/2006 16:19:00,0.1171875
1/04/2006 16:20:00,0.1171875
1/04/2006 16:21:00,0.1171875
1/04/2006 16:22:00,0.1171875
1/04/2006 16:23:00,0.1171875
1/04/2006 16:24:00,0.1171875
1/04/2006 16:25:00,0.1171875
1/04/2006 16:26:00,0.1171875
1/04/2006 16:27:00,0.1171875
1/04/2006 16:28:00,0.1171875
1/04/2006 16:29:00,0.1171875
1/04/2006 16:30:00,0.1171875
1/04/2006 16:31:00,0.1171875
1/04/2006 16:32:00,0.1171875
1/04/2006 16:33:00,0.1171875
1/04/2006 16:34:00,0.1171875
1/04/2006 16:35:00,0.1171875
1/04/2006 16:36:00,0.1171875
1/04/2006 16:37:00,0.1171875
1/04/2006 16:38:00,0.1171875
1/04/2006 16:39:00,0.1171875
1/04/2006 16:40:00,0.1171875
1/04/2006 16:41:00,0.1171875
1/04/2006 16:42:00,0.1171875
1/04/2006 16:43:00,0.1171875
1/04/2006 16:44:00,0.1171875
1/04/2006 16:45:00,0.1171875
1/04/2006 16:46:00,0.1171875
1/04/2006 16:47:00,0.1171875
1/04/2006 16:48:00,0.1171875
1/04/2006 16:49:00,0.1171875
1/04/2006 16:50:00,0.1171875
1/04/2006 16:51:00,0.1171875
1/04/2006 16:52:00,0.1171875
1/04/2006 16:53:00,0.1171875
1/04/2006 16:54:00,0.1171875
1/04/2006 16:55:00,0.1171875
1/04/2006 16:56:00,0.1171875
1/04/2006 16:57:00,0.1171875
1/04/2006 16:58:00,0.1171875
1/04/2006 16:59:00,0.1171875
1/04/2006 17:00:00,0.1171875
1/04/2006 17:01:00,0.1171875
1/04/2006 17:02:00,0.1171875
1/04/2006 17:03:00,0.1171875
1/04/2006 17:04:00,0.1171875
1/04/2006 17:05:00,0.1171875
1/04/2006 17:06:00,0.1171875
1/04/2006 17:07:00,0.1171875
1/04/2006 17:08:00,0.1171875
1/04/2006 17:09:00,0.1171875
1/04/2006 17:10:00,0.1171875
1/04/2006 17:11:00,0.1171875
1/04/2006 17:12:00,0.1171875
1/04/2006 17:13:00,0.1171875
1/04/2006 17:14:00,0.1171875
1/04/2006 17:15:00,0.1171875
1/04/2006 17:16:00,0.1171875
1/04/2006 17:17:00,0.1171875
1/04/2006 17:18:00,0.1171875
1/04/2006 17:19:00,0.1171875
1/04/2006 17:20:00,0.1171875
1/04/2006 17:21:00,0.1171875
1/04/2006 17:22:00,0.1171875
1/04/2006 17:23:00,0.1171875
1/04/2006 17:24:00,0.1171875
1/04/2006 17:25:00,0.1171875
1/04/2006 17:26:00,0.1171875
1/04/2006 17:27:00,0.1171875
1/04/2006 17:28:00,0.1171875
1/04/2006 17:29:00,0.1171875
1/04/2006 17:30:00,0.1171875
1/04/2006 17:31:00,0.1171875
1/04/2006 17:32:00,0.1171875
1/04/2006 17:33:00,0.1171875
1/04/2006 17:34:00,0.1171875
1/04/2006 17:35:00,0.1171875
1/04/2006 17:36:00,0.1171875
1/04/2006 17:37:00,0.1171875
1/04/2006 17:38:00,0.1171875
1/04/2006 17:39:00,0.1171875
1/04/2006 17:40:00,0.1171875
1/04/2006 17:41:00,0.1171875
1/04/2006 17:42:00,0.1171875
1/04/2006 17:43:00,0.1171875
1/04/2006 17:44:00,0.1171875
1/04/2006 17:45:00,0.1171875
1/04/2006 17:46:00,0.1171875
1/04/2006 17:47:00,0.1171875
1/04/2006 17:48:00,0.1171875
1/04/2006 17:49:00,0.1171875
1/04/2006 17:50:00,0.1171875
1/04/2006 17:51:00,0.1171875
1/04/2006 17:52:00,0.1171875
1/04/2006 17:53:00,0.1171875
1/04/2006 17:54:00,0.1171875
1/04/2006 17:55:00,0.1171875
1/04/2006 17:56:00,0.1171875
1/04/2006 17:57:00,0.1171875
1/04/2006 17:58:00,0.1171875
1/04/2006 17:59:00,0.1171875
1/04/2006 18:00:00,0.1171875
1/04/2006 18:01:00,0.1171875
1/04/2006 18:02:00,0.1171875
1/04/2006 18:03:00,0.1171875
1/04/2006 18:04:00,0.1171875
1/04/2006 18:05:00,0.1171875
1/04/2006 18:06:00,0.1171875
1/04/2006 18:07:00,0.1171875
1/04/2006 18:08:00,0.1171875
1/04/2006 18:09:00,0.1171875
1/04/2006 18:10:00,0.1171875
1/04/2006 18:11:00,0.1171875
1/04/2006 18:12:00,0.1171875
1/04/2006 18:13:00,0.1171875
1/04/2006 18:14:00,0.1171875
1/04/2006 18:15:00,0.1171875
1/04/2006 18:16:00,0.1171875
1/04/2006 18:17:00,0.1171875
1/04/2006 18:18:00,0.1171875
1/04/2006 18:19:00,0.1171875
1/04/2006 18:20:00,0.1171875
1/04/2006 18:21:00,0.1171875
1/04/2006 18:22:00,0.1171875
1/04/2006 18:23:00,0.1171875
1/04/2006 18:24:00,0.1171875
1/04/2006 18:25:00,0.1171875
1/04/2006 18:26:00,0.1171875
1/04/2006 18:27:00,0.1171875
1/04/2006 18:28:00,0.1171875
1/04/2006 18:29:00,0.1171875
1/04/2006 18:30:00,0.1171875
1/04/2006 18:31:00,0.1171875
1/04/2006 18:32:00,0.1171875
1/04/2006 18:33:00,0.1171875
1/04/2006 18:34:00,0.1171875
1/04/2006 18:35:00,0.1171875
1/04/2006 18:36:00,0.1171875
1/04/2006 18:37:00,0.1171875
1/04/2006 18:38:00,0.1171875
1/04/2006 18:39:00,0.1171875
1/04/2006 18:40:00,0.1171875
1/04/2006 18:41:00,0.1171875
1/04/2006 18:42:00,0.1171875
1/04/2006 18:43:00,0.1171875
1/04/2006 18:44:00,0.1171875
1/04/2006 18:45:00,0.1171875
1/04/2006 18:46:00,0.1171875
1/04/2006 18:47:00,0.1171875
1/04/2006 18:48:00,0.1171875
1/04/2006 18:49:00,0.1171875
1/04/2006 18:50:00,0.1171875
1/04/2006 18:51:00,0.1171875
1/04/2006 18:52:00,0.1171875
1/04/2006 18:53:00,0.1171875
1/04/2006 18:54:00,0.1171875
1/04/2006 18:55:00,0.1171875
1/04/2006 18:56:00,0.1171875
1/04/2006 18:57:00,0.1171875
1/04/2006 18:58:00,0.1171875
1/04/2006 18:59:00,0.1171875
1/04/2006 19:00:00,0.1171875
1/04/2006 19:01:00,0.1171875
1/04/2006 19:02:00,0.1171875
1/04/2006 19:03:00,0.1171875
1/04/2006 19:04:00,0.1171875
1/04/2006 19:05:00,0.1171875
1/04/2006 19:06:00,0.1171875
1/04/2006 19:07:00,0.1171875
1/04/2006 19:08:00,0.1171875
1/04/2006 19:09:00,0.1171875
1/04/2006 19:10:00,0.1171875
1/04/2006 19:11:00,0.1171875
1/04/2006 19:12:00,0.1171875
1/04/2006 19:13:00,0.1171875
